,imdb_id,original_title,overview,poster_path,release_date,_id
2097,tt0034248,Suspicion,"Wealthy, sheltered Joan Fontaine is swept off her feet by charming ne'er-do-well Cary Grant. Though warned that Grant is little more than a fortune-hunter, Fontaine marries him anyway. She remains loyal to her irresponsible husband as he plows his way from one disreputable business scheme to another. Gradually, Fontaine comes to the conclusion that Grant intends to do away with her in order to collect her inheritance...a suspicion confirmed when Grant's likeable business partner Nigel Bruce dies under mysterious circumstances. To his dying day, Hitchcock insisted that he wanted to retain the novelist Francis Iles' original ending, but that the RKO executives intervened. Fontaine won an Academy Award for her work.",/nrEibqzRYf6d2oeVlotdj25mm2s.jpg,1941-11-14,1880
2098,tt0031505,Jamaica Inn,"In coastal Cornwall, England, during the early 19th Century, a young woman discovers that she's living with a gang of criminals who arrange shipwrecking for profit.",/80V3ScsMRzsuLF0T17SlRN4tiah.jpg,1939-05-11,1881
2099,tt0030341,The Lady Vanishes,"On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly.",/edL8YmyR1BjICz3mp1fhUqSOPnF.jpg,1938-07-26,1882
2100,tt0029811,Young and Innocent,"Derrick De Marney finds himself in a 39 Steps situation when he is wrongly accused of murder. While a fugitive from the law, De Marney is helped by heroine Nova Pilbeam, who three years earlier had played the adolescent kidnap victim in Hitchcock's The Man Who Knew Too Much. The obligatory ""fish out of water"" scene, in which the principals are briefly slowed down by a banal everyday event, occurs during a child's birthday party. The actual villain, whose identity is never in doubt (Hitchcock made thrillers, not mysteries) is played by George Curzon, who suffers from a twitching eye. Curzon's revelation during an elaborate nightclub sequence is a Hitchcockian tour de force, the sort of virtuoso sequence taken for granted in these days of flexible cameras and computer enhancement, but which in 1937 took a great deal of time, patience and talent to pull off. Released in the US as The Girl Was Young, Young and Innocent was based on a novel by Josephine Tey.",/8teH96d4Hcg1BWwCePXcuHrcYxw.jpg,1937-11-01,1883
2101,tt0028212,Sabotage,"A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel.",/9DM9MPN6jtvIhqvadCFTPBQZwiW.jpg,1936-12-02,1884
2102,tt0028231,Secret Agent,"After three British agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.",/i1LsfCAuZWZsI5S5ewvQ3RCrXOc.jpg,1936-06-12,1885
2103,tt0025452,The Man Who Knew Too Much,"A man and his wife receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.",/AvOa83nHSNJBpOPK0IJLz01r0c6.jpg,1934-11-30,1886
2104,tt0024747,Waltzes from Vienna,The story of Johann Strauss the elder and younger.,/jnXsVjBSfcgRxFOmxZpbwCe2Mrg.jpg,1934-01-31,1887
2105,tt0023285,Number Seventeen,"A gang of thieves gather at a safe house following a robbery, but a detective is on their trail.",/quGnSVNAmuXNCQAZepRyrd89Coo.jpg,1932-07-18,1888
2106,tt0023395,Rich and Strange,"A couple, Fred (Henry Kendall) and Emily Hill (Joan Barry) , living a mundane middle-class life in London, are given a small fortune by an uncle as an advance against their future inheritance so that they can enjoy it in the present. Immediately Fred takes leave from his job as a clerk and they leave on a cruise for ""the Orient"". Fred quickly shows his susceptibility to sea-sickness while crossing",/eDMrDdi85s2kHU1tBR5jS5lStkb.jpg,1931-12-10,1889
2107,tt0022395,The Skin Game,An old traditional family and a modern family battle over land in a small English village and almost destroy each other.,/oIAqrTSB42jWNlbW8Q5SLYwhO4Z.jpg,1931-02-26,1890
2108,tt0020852,Elstree Calling,"A series of 19 musical and comedy ""vaudeville"" sketches presented in the form of a live broadcast hosted by Tommy Handley (as himself). There are two ""running gags"" which connect the sketches. In one, an actor wants to perform Shakespeare, but he is continually denied air-time. The other gag has an inventor trying to view the broadcast on television.",/lEcipqsopVzxviueMscA0BHBiul.jpg,1930-02-01,1891
2109,tt0021015,Juno and the Paycock,"During the Irish revolution, a family earns a big inheritance. They start leading a rich life forgetting what the most important values of are. At the end, they discover they will not receive that inheritance; the family is destroyed and penniless. They must sell their home and start living like vagabonds.",/lGsScGu3pktbddUApGfLp0m6I9G.jpg,1930-06-29,1892
2110,tt0021165,Murder!,"When a woman is convicted of murder, one of the jurors selected to serve on the murder-trial jury believes the accused, an aspiring actress, is innocent of the crime and takes it upon himself to apprehend the real killer.",/xnxsea6yRsLYaE69sPy69fjhDbi.jpg,1930-07-31,1893
2111,tt0020142,The Manxman,A fisherman and a rising lawyer who grew up as brothers fall in love with the same woman.,/6cpyL7msoojckIUmGPXkj7PPWJe.jpg,1929-01-21,1894
2112,tt0019702,Blackmail,"Alice's boyfriend Frank is a Scotland Yard detective who seems more interested in police work than in her. When she agrees to go out with another man, he attacks her and she defends herself and kills him. When the body is discovered, Frank is assigned to the case. He quickly discovers that Alice is the killer, but so has someone else, and they are threatening blackmail.",/u27rAiqJ305y6a4pUnW7cACQT0h.jpg,1929-06-30,1895
2113,tt0018756,Champagne,"Betty, rebellious daughter of a millionaire, decides to marry the pennyless Jean, against her father's will. She runs away to France and she starts living a life of luxury on the profits from her father's business. The rich man decides to put a stop to her behavior pretending his business crashed. Betty now has to find money by herself and she gets a job in a night club.",/uQ4J0umdET3WHPHd6VsDpIoddnx.jpg,1928-08-19,1896
2114,tt2140519,The Farmer's Wife,"As her surroundings are invaded by outsiders, THE FARMER'S WIFE stoically carries out her daily tasks in preparation for what will be her final day on her farm, the only land she has known. Unable to accept this forced future, subconscious memories return that ultimately lead her to connect more to the countryside of her youth than ever before.",/ePPNVWyIKYBdsGrOrYVaPKM8DlM.jpg,2012-06-20,1897
2115,tt0017825,Downhill,"After public school student Roddy Berwick takes the blame for a friend's transgression and is expelled, his life goes downhill.",/p3ZTJIjcl1jBzlXfrmQXFbjvtCy.jpg,1927-10-24,1898
2116,tt0017843,Easy Virtue,"Larita Filton is named as correspondent in a scandalous divorce case. She escapes to France to rebuild her life where she meets John Whittaker. They are later married, but John's well-to-do family finds out Larita's secret.",/blrQSfCOBJAKxWptjRnVI3AYvH2.jpg,1928-03-05,1899
2117,tt0018328,The Ring,"Both Jack Sander and Bob Corby are boxers in love with Mabel. Jack and Mabel wed, but their marriage is flat. The young wife looks to Bob for comfort.",/gQRoIfnyWbBtMjLqbDY0wPulBfX.jpg,1927-10-01,1900
2118,tt0017075,The Lodger: A Story of the London Fog,A London landlady suspects her mysterious new lodger may be The Avenger who is killing blonde women.,/feCIblDiTU1L2uWTi3rtYw6Nzyz.jpg,1927-02-14,1901
2120,tt0128442,Rounders,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,/j5IzmdWdO5CqgeoyJLZ1dO7w375.jpg,1998-09-11,1902
2121,tt0123755,Cube,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,1997-09-09,1903
2122,tt0118980,Digging to China,"Harriet, a ten-year old girl, lives together with her big sister and her alcoholic mother out in the countryside. The family runs a motel. Harriet is different from the others, as she owns a great creativity and has nobody to play with. Her infinite world exists only in her mind. One day, Ricky comes along. He is a grown-up, but retarded son of an elderly lady. Soon, Harriet and Ricky share their experiences of life from a different point of view and become close friends. But his mother still plans to give Ricky away into professional care in a home, because she won't live forever to be there for him",/7EGGfidMvY8xOGP0JjByWOoRHor.jpg,1997-07-07,1904
2123,tt0165857,Let's Talk About Sex,"Woman interviews her friends, talking about sex.",/59uXfJH41SvByO9CXfQ5ATkEN26.jpg,1998-09-11,1905
2124,tt0120775,One Man's Hero,"One Man's Hero tells the little-known story of the ""St. Patrick's Battalion"" or ""San Patricios,"" a group of mostly Irish and other immigrants of the Catholic faith who deserted to Mexico after encountering religious and ethnic prejudice in the U.S. Army during the Mexican-American War. The plot centers around the personal story of John Riley, an Irishman who had been a sergeant in the American Army who is commissioned as a captain in the Mexican army and commands the battalion, as he leads his men in battle and struggles with authorities on both sides of the border",/vgvVNmCybkmOtaSXpSG7aONQrJ2.jpg,1999-08-02,1906
2125,tt0124879,Simon Birch,"Simon Birch tells the story of Joe and Simon's heart-warming journey of friendship. Simon Birch was born with a condition that makes him much smaller than all the other kids in town. Now, due to his condition, Simon thinks God made him this way for a reason and highly believes in God. Together, Joe and Simon go on a journey of trust and friendship to find the answers to many things. Their friendship is put to the test when some unfortunate events happen.",/wB6JV6KflRFoNpVnJxR99fhgTJ3.jpg,1998-09-11,1907
2126,tt0119934,Without Limits,"The film follows the life of famous 1970s runner Steve Prefontaine from his youth days in Oregon to the University of Oregon where he worked with the legendary coach Bill Bowerman, later to Olympics in Munich and his early death at 24 in a car crash.",/3l6XZ9N9hOzVgXTsI2uYVFK0UPX.jpg,1998-09-11,1908
2129,tt0081207,My Bodyguard,"Clifford Peach (Chris Makepeace), an easygoing teenager, is finding less than easy to fit in at his new high school, where a tough-talking bully (Matt Dillon) terrorizes his classmates and extorts their lunch money. Refusing to pay up, Clifford enlist the aid of an overgrown misfit whose mere presence intimidates students and teachers alike. But their ""business relationship"" soon turns personal as Clifford and the troubled loner forge a winning alliance against their intimidators - and a very special friendship with each other. Ruth Gordon, Martin Mull, Joan Cusack and John Houseman round out ""a truly remarkable cast"" (Variety) in this delightful coming-of-age comedy and triumphant tribute to the underdog.",/v0AgK10BeuLloxTiXLWYFZ6DmWN.jpg,1980-07-11,1909
2130,tt0085346,Class,"Naive Midwestern prep student Jonathan bonds with his more worldly roommate, Skip, who takes the small-town boy under his wing. At Skip's urging, the inexperienced Jonathan is emboldened to seek out older women in the cocktail lounges of nearby Chicago, where he meets and beds the alluring Ellen, who unfortunately turns out to be Skip's mother. The division between the friends is further deepened when a cheating scandal engulfs the school.",/vh6tuoD9GIT8WpV3Nhob95OLGai.jpg,1983-07-22,1910
2131,tt0087359,"Grandview, U.S.A.","Life in the small town of Grandview, Illinois is one that is just like any other city or town. Tim Pearson, soon to be graduating high school wants to go to Florida to study oceanography. He meets Michelle ""Mike"" Cody and is attracted to her. She runs the local Demolition Derby place. Ernie ""Slam"" Webster is on of the drivers in the derby who's wife is cheating on him and wants to later on be with Mike. Tim falls for Mike and a big love triangle is about to happen.",/uv050doScga5vL2dkq0fhvVEcB1.jpg,1984-08-03,1911
2132,tt0092699,Broadcast News,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",/lbuBF2FbPqFoMSIY8BsXNMMhctR.jpg,1987-12-16,1912
2133,tt0092537,The Allnighter,"Molly (Hoffs), Val (Pfeiffer) and Gina (Cusack) are graduating college, but on their final night, frustrations are aired. Molly is still looking for real love and Val is beginning to doubt if that is what she has found. Gina is too busy videotaping everything to really notice. When the final party at Pacifica College kicks off, things do not go exactly as planned.",/d4PHcESLlzPiGsa3yPsVEyXz5c.jpg,1987-05-01,1913
2134,tt0096463,Working Girl,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",/nuI5dlPhKb0H1wyn85fIJirdwpX.jpg,1988-12-20,1914
2135,tt0096166,Stars & Bars,"Henderson Dores (Daniel Day Lewis), a New York based art dealer from England, travels to Georgia to persuade patriarch, Harry Dean Stanton, to sell a Monet previously thought lost.",/eEURole1aCRHwtucP6fk6rchMH1.jpg,1988-03-18,1915
2136,tt0095593,Married to the Mob,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",/wQAJv7qukZSd7grUWmXf6vt4OXC.jpg,1988-08-19,1916
2137,tt0098258,Say Anything...,"A budding romance between noble underachiever Lloyd Dobler and high school valedictorian Diane Court is threatened when Diane's overly possessive, disapproving father interferes with their relationship. With a prized scholarship to study abroad hanging in the balance, Diane must find a way to make both men happy.",/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg,1989-04-14,1917
2138,tt0100212,My Blue Heaven,"FBI agent Barney Coopersmith is assigned to protect former Mafia figure turned informant Vincent Antonelli. In the witness protection program one is supposed to keep a low profile, but that is something that Antonelli has trouble doing. Coopersmith certainly has his hands full keeping Antonelli away from the Mafia hitmen who want to stop him testifying, not to mention the nightclubs...",/4rTJLIBocmu1WjadfcZL2nsivZd.jpg,1990-08-17,1918
2139,tt0100134,Men Don't Leave,"After her husband John dies unexpectedly, Beth Macauley is unprepared for life without him. She is unemployed with no job skills and $60,000 in debt from on-going renovations to their house located in suburban Bingham. She doesn't know what to do but sell what material possessions she has, such as the family pick-up truck and the house, and move into an apartment in the city, namely Baltimore. Beth just wants to survive by finding a job she doesn't dislike, and keep her family together while trying to maintain her sanity and sense of self-worth",/nG4QJg4ukabGAgbmANMCNBxUtp1.jpg,1990-02-02,1919
2141,tt0104412,Hero,"Bernie Laplante is having a rough time. He's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. Being a thief who is down on his luck, Bernie takes advantage of the crash, but then someone else claims credit for the rescue.",/gT4qFlAcRcMvOanRPjke3MOSZGo.jpg,1992-10-02,1920
2142,tt0105629,Toys,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys.",/ea5W7Py440QZS38B6TaX1ja1TlN.jpg,1992-12-18,1921
2143,tt0082172,Choices,"A popular high school student seems to have it all; a spot on the football team, the love of playing music in the school orchestra and a girlfriend.  His world seems to come apart when the school doctor discovers he is partially deaf, causing him to be cut from the football team on the advice of the doctor.  The student's friends fight to keep him on the team; while he struggles with his problem by withdrawing from everything he loves and starts falling in with the wrong crowd.",/sBil9Kaknw9njsOyLEcICIQgl8l.jpg,1981-10-01,1922
2144,tt0084938,Young Doctors in Love,"An ""Airplane!""-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; there's a mafioso on the loose disguised as a woman - in other words all the usual ingredients present and correct, though in this case the laughs are intentional.",/9tiVp0TJRNcxrswAtOMKHa9OTmO.jpg,1982-07-16,1923
2145,tt0084472,Parasite,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, his rednecks, and an evil government agent named Merchant.",/eeUsgJrjZIMRFOVIOzFVERsQiPV.jpg,1982-03-12,1924
2146,tt0087810,No Small Affair,"The 16 years old amateur photographer Charles accidentally takes a photo of Laura - and falls in love with her, when he develops the picture. He finds out that she works as singer in a bar, but is about to be thrown out. Although rejected at first by the 23 years old, he wants to help her and starts an ad campaign behind her back... with unexpected results.",/s2VU2KPRZrLOvvALKo2Y39Z2SbL.jpg,1984-11-09,1925
2147,tt0086973,Blame It on Rio,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg,1984-02-17,1926
2148,tt0092225,Wisdom,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",/6Srtr5FffISxMcrc2y8TN5Wclcv.jpg,1986-12-31,1927
2149,tt0091680,One Crazy Summer,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,/fFqMnlM6C2wLLbtno6LO5PtuRO6.jpg,1986-08-08,1928
2150,tt0090583,About Last Night...,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",/mBHRjyhRG01MGyv5re7xvGLgVWB.jpg,1986-07-02,1929
2151,tt0096073,The Seventh Sign,"Abby is a pregnant woman with a curious new boarder in the apartment over her garage. Turns out he's heaven-sent and is speeding along the Apocalypse by bloodying rivers, egging on plagues and following scripture word for word.",/9wwLewNiWka1moftFwphXVWX5ng.jpg,1988-04-01,1930
2152,tt0098625,We're No Angels,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,/9he4Lp6Wkc9X7O46wMn92Ei6lB1.jpg,1989-12-15,1931
2153,tt0102558,Nothing but Trouble,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite.",/6gWVNDugHkBlSQSsoe6OmbaFasE.jpg,1991-02-14,1932
2154,tt0101523,The Butcher's Wife,"A clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. They marry and he takes her back to his butcher shop in New York city, where her powers tend to influence everyone she meets while working in the shop. Through her advice, she helps others and eventually finds the true man of her dreams.",/8p7xXAqM9KS9VGMQj5ey6llIwRs.jpg,1991-10-25,1933
2155,tt0102469,Mortal Thoughts,"A loathsome man ends up dead, but it's not clear who's to blame. If ever a person got what he deserved, it's James Urbanksi, an abusive drunk who steals from his wife, Joyce, and promises her close friend Cynthia Kellogg that she'll be the next target of his rage. At a group outing, James bleeds to death after someone cuts his throat. But because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him.",/xXWYaBHxe5qxkADZeNfdfpb8Yj.jpg,1991-04-19,1934
2156,tt0104257,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,1992-12-11,1935
2157,tt0107211,Indecent Proposal,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore).",/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg,1993-04-07,1936
2158,tt0120788,Permanent Midnight,"Ben Stiller plays comedy writer Jerry Stahl, whose $6000-a-week heroin habit had him taking his infant daughter along on his drug runs and doing smack during TV script conferences. Departing detox, Stahl explores memories with survivor Kitty, who listens patiently to Stahl's flashback. Other women in Stahl's life are his British wife Sandra and his agent Vola.",/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg,1998-09-12,1937
2159,tt0120776,One True Thing,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,/6pW6exNLIhh8Y8iGStDGFpE3L7.jpg,1998-09-18,1938
2160,tt0120812,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,1998-09-18,1939
2161,tt0113658,Lilian's Story,"For forty years Lilian Singer has been locked up in a 'loony bin' by her father. Her release is eventually secured by her eccentric Aunt Kitty and her brother, John. Lilian starts to carve out a place for herself. As she explores Sydney and the people who live and work around her she sees others looking for love. Lilian shows us it is never too late to change your life and that even unusual choices can bring contentment.",/7sl2VNfEPR2JnGhF0yZ1P4uT9de.jpg,1996-05-09,1940
2162,tt0118736,Six-String Samurai,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg,1998-09-18,1941
2164,tt0120162,Somewhere in the City,"The film portrays life of New York City's Lower East Side inhabitants. Introvert therapist Betty is befriended with Chinese immigrant Lu Lu, leftist radical Che is also Lu Lu's friend. Italian immigrant and wife of supervisor of building where they all live, Marta, is having an affair with her neighbour Frankie who likes scams. One of his scams goes terribly wrong.",/ayTWXXVfvoVrmHe9g18c7ecpVMw.jpg,1998-06-11,1942
2165,tt0122690,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",/UoFUXemMYGKuCN01Y111JlPjjr.jpg,1998-09-25,1943
2166,tt0146336,Urban Legend,"There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality.",/2oIf0ibr0zlhuhgbOwFSHimh7P6.jpg,1998-09-25,1944
2167,tt0118863,Clay Pigeons,"Clay is a young man in a small town who witnesses his friend, Earl kill himself because of the ongoing affair that Clay was having with the man's wife, Amanda. Feeling guilty, Clay now resists the widow when she presses him to continue with their sexual affairs. Clay inadvertently befriends a serial killer named Lester Long, who murders the widow in an attempt to ""help"" his ""fishing buddy.""",/titlFNXp9nATuiyOr0Q3QCKW7IW.jpg,1998-09-25,1945
2168,tt0119802,Monument Ave.,"Bobby O'Grady a low level member of a Boston Irish gang run by Jackie O'Hara. Jackie demands absolute, total loyalty to him. When Jackie kills one of Bobby's buddies, Teddy, Bobby and others have to keep it an absolute secret, even from their and Teddy's relatives.",/hWthx3bzq6FoDUxu0bqZIwQqrSq.jpg,1998-09-25,1946
2169,tt0126604,Pecker,"A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. The young man is called ""Pecker"" because he pecks at his food like a bird.",/zU37bUEGBuX7c7j6l04lMyn2M0m.jpg,1998-09-16,1947
2170,tt0100594,The Sheltering Sky,"An American couple (John Malkovich, Debra Winger) drift toward emptiness in postwar North Africa.",/tT0YkWpOYM8YpG8GTJQ2qXjhqRa.jpg,1990-10-24,1948
2171,tt0109206,Bandit Queen,"Born a lower-caste girl in rural India's patriarchal society, ""married"" at 11, repeatedly raped and brutalized, Phooland Devi finds freedom only as an avenging warrior, the eponymous Bandit Queen. Devi becomes a kind a bloody Robin Hood; this extraordinary biographical film offers both a vivid portrait of a driven woman and a savage critique of the society that made her.",/zoYg9IliZbCWYxDg4LTCnlEn7JO.jpg,1994-09-09,1949
2172,tt0063850,If....,"The film is a caustic portrait of a traditional English boys’ boarding school, where social hierarchy reigns supreme and power remains in the hands of distanced and ineffectual teachers and callously vicious prefects in the Upper Sixth. But three Lower Sixth students, leader Mick Travis (Malcolm McDowell),  Wallace (Richard Warwick) and Johnny (David Wood) decide on a shocking course of action to redress the balance of privilege once and for all.",/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg,1968-12-19,1950
2173,tt0080731,The Fiendish Plot of Dr. Fu Manchu,"Fu Manchu's 168th birthday celebration is dampened when a hapless flunky spills Fu's age-regressing elixir vitae. Fu sends his lackeys to round up ingredients for a new batch of elixir, starting with the Star of Leningrad diamond, nabbed from a Soviet exhibition in Washington. The FBI sends agents Capone and Williams to England to confer with Nayland Smith, an expert on Fu.",/pXdDEY47CTvGgkz3XC06mV3F98L.jpg,1980-08-08,1951
2174,tt0047573,Them!,Nuclear tests in the desert result in the growth of gigantic mutant ants who menace cities in the American south-west as a team of investigators and the army search for a way to control their spread in this Cold War-era monster film.,/ndYEgAzS01AlrUr4yetiJYOVMz1.jpg,1954-06-16,1952
2175,tt0084787,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,1982-06-25,1953
2176,tt0105151,The Player,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,/g20oPyKrX317mRpOV5skpdQqf3p.jpg,1992-04-03,1954
2177,tt0081554,Stardust Memories,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",/97Xg6j23ddpQVxlain2vTMmzDdK.jpg,1980-09-26,1955
2178,tt0099487,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,/kgLTB53HinftRRwhft7yrUOclDC.jpg,1990-12-05,1956
2179,tt0117276,Overnight Delivery,"A man suspects his girlfriend of being unfaithful. So he sends her a letter, but than finds out that he was wrong. He has 24 hours to stop the package, prevent a disaster, and fall in love. The only problem is the delivery man will not stop until the package has been delivered.",/eaQDlBPTdvgWkr7jxzlKd5pBd4u.jpg,1998-04-07,1957
2180,tt0144604,Shadrach,"In 1935, 99-year-old former slave Shadrach asks to be buried on the soil where he was born to slavery, and that land is owned by the large Dabney family, consisting of Vernon, Trixie and their seven children, and to bury a black man on that land is a violation of strict Virginia law.",/ll0OF0HyXuPrSBf5R0UfdMfQ9Au.jpg,1998-09-22,1958
2181,tt0120587,Antz,"In this animated hit, a neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",/3biVcPu5hrfKUMC73sTFq17dmmS.jpg,1998-10-02,1959
2182,tt0120823,The Impostors,"In an attempt to resurrect the slapstick comedy of Laurel and Hardy or The Marx Brothers, Stanley Tucci and Oliver Platt team-up as two out-of-work actors who accidentally stow away on a ship to hide from a drunken, belligerent lead actor who has sworn to kill them for belittling his talents.",/5HWt9UOZAqVzxOrv1ZH5g3RfxKX.jpg,1998-05-18,1960
2183,tt0120770,A Night at the Roxbury,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",/2FtgYPCD47IZ1yUgr05Zn87M98o.jpg,1998-10-01,1961
2184,tt0120889,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",/rNQH6Q8RPXD59aqGckST3CKQbCf.jpg,1998-10-02,1962
2185,tt0124102,Strangeland,"A pierced and tattooed sadist, Captain Howdy, trolls the Internet for naive teens, luring them to his home to torture and defile them. When Howdy kidnaps and tortures the daughter of police Detective Mike Gage, he is caught. Deemed insane, he is sent to an asylum but is released soon after, seemingly better. However, Gage knows it is only a matter of time before Howdy strikes again, and he's ready to unleash his own form of retribution when the time comes.",/4N5c0y9ab4rbz9un65waaBKWIhq.jpg,1998-10-02,1963
2186,tt0052607,The Battle of the Sexes,"Angela Barrows is a man-eating business woman sent by her American employer to investigate their export opportunities in Edinburgh. En route she meets Robert MacPherson a businessman who asks for her help to bring his company into the 20th Century. The staff, led by Mr Martin has other ideas though, and a battle between the old and new business methods soon breaks out.",/ezlxZUaH6DiiRRsOlMl8xoMwy5R.jpg,1960-02-25,1964
2187,tt0063462,The Producers,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.",/xgKikS0QQcWS1CvhjbemeoBFd32.jpg,1967-11-22,1965
